Time (s);Timestamp;Pressure (hPa);Temperature (°C);Altitude (m);Accel_X (m/s²);Accel_Y (m/s²);Accel_Z (m/s²);Gyro_X (°/s);Gyro_Y (°/s);Gyro_Z (°/s);Mag_X (µT);Mag_Y (µT);Mag_Z (µT);GPS_Latitude;GPS_Longitude;GPS_Altitude (m)
7.7105;2025-05-11 08:32:08;999.9587687510866;35.291454885888285;130.98529252849778;-11.01667763671875;0.5339069702148437;-13.249511987304686;2.1498193576183207;6.051096652473283;-0.018119449221374047;-47.85;19.8;-44.4;0.0;0.0;0.0
7.7503;2025-05-11 08:32:08;999.9587687510866;35.291454885888285;130.98529252849778;-8.857107739257813;3.77326181640625;-10.194510668945313;0.11244717016793894;7.609902210488551;-0.31975498625954196;-47.1;21.75;-37.8;0.0;0.0;0.0
7.7898;2025-05-11 08:32:08;1000.3708387280944;35.291454885888285;127.51986911972187;-6.685566833496095;5.425260961914062;-6.248866333007812;-1.326450268;8.337611266717557;0.06475038471755726;-44.25;19.2;-24.0;0.0;0.0;0.0
7.8352;2025-05-11 08:32:08;1000.3708387280944;35.291454885888285;127.51986911972187;-0.340932434082033;7.271190441894531;4.477157104492187;-1.2579694084427482;7.802821052198474;1.130333876427481;-39.6;18.3;-11.85;0.0;0.0;0.0
7.8821;2025-05-11 08:32:08;1000.3772617051648;35.33229173074557;127.46586235810929;23.5771421508789;13.429077111816406;39.54742302246093;6.480634184015268;0.5233323275114504;3.4339020899389316;-35.4;17.7;-3.9;0.0;0.0;0.0
7.9232;2025-05-11 08:32:08;1000.3772617051648;35.33229173074557;127.46586235810929;12.616486950683592;9.739612353515625;16.321272717285154;8.731176362305344;-4.131234422473283;6.9610660508702304;-44.699999999999996;24.3;-26.25;0.0;0.0;0.0
7.9616;2025-05-11 08:32:08;1000.3772617051648;35.33229173074557;127.46586235810929;23.325750976562496;-1.599326708984375;1.7908628417968748;8.731176362305344;-0.6203246733435115;8.480168698091605;-53.1;10.5;-40.35;0.0;0.0;0.0
8.006;2025-05-11 08:32:09;1000.8879856388904;35.33229173074557;123.17240552748693;17.883730603027338;-16.646884143066405;9.64623848876953;8.731176362305344;2.302235901068703;2.962263485206107;-56.699999999999996;-4.8;-45.449999999999996;0.0;0.0;0.0
8.0447;2025-05-11 08:32:09;1000.8879856388904;35.33229173074557;123.17240552748693;8.069897998046875;-1.6927005737304686;9.916783276367187;8.731176362305344;1.20787446059542;0.23182236503816794;-57.449999999999996;-14.399999999999999;-37.8;0.0;0.0;0.0
8.0966;2025-05-11 08:32:09;1000.8929142409734;35.36361862543062;123.13098133570567;4.686891052246093;6.6510922119140625;1.4101847778320311;8.731176362305344;0.20730781609160306;0.5339908270534351;-57.449999999999996;-10.95;-33.0;0.0;0.0;0.0
8.1318;2025-05-11 08:32:09;1000.8929142409734;35.36361862543062;123.13098133570567;2.6685790527343745;5.4707507934570305;-6.600813977050781;8.731176362305344;1.070912741480916;1.0008331069923664;-56.699999999999996;-4.8;-30.15;0.0;0.0;0.0
8.1735;2025-05-11 08:32:09;1000.8929142409734;35.36361862543062;123.13098133570567;2.627877624511717;2.1116858642578125;-5.911283898925781;8.731176362305344;1.8082144472977102;-0.4332680063816794;-55.8;0.3;-32.85;0.0;0.0;0.0
8.2117;2025-05-11 08:32:09;1001.0896856898943;35.36361862543062;121.47728051670988;2.749981909179686;5.128379956054687;-3.957615344238281;8.731176362305344;1.2710260703816796;-0.7527565301526717;-56.4;5.1;-38.85;0.0;0.0;0.0
8.2497;2025-05-11 08:32:09;1001.0896856898943;35.36361862543062;121.47728051670988;2.9941904785156233;9.126696728515624;-11.717222924804688;8.731176362305344;2.0096600886412217;-0.42953753154198476;-57.0;0.3;-46.8;0.0;0.0;0.0
8.2848;2025-05-11 08:32:09;1001.0937346234314;35.38935143177903;121.44325535230547;0.710122094726561;3.1962592163085937;-11.67652149658203;8.731176362305344;3.1253385281984736;-2.5316601037099242;-56.55;-4.95;-41.25;0.0;0.0;0.0
8.3202;2025-05-11 08:32:09;1001.0937346234314;35.38935143177903;121.44325535230547;-2.407128466796876;1.6519991455078125;-4.359841223144531;8.731176362305344;1.7485268498625957;-4.413151735358779;-55.5;-0.3;-41.55;0.0;0.0;0.0
8.3605;2025-05-11 08:32:09;1001.1215022428728;35.38935143177903;121.20991349786577;-3.398327954101563;5.540182641601562;-3.6487633300781246;8.731176362305344;-0.0668820846259542;-4.381975624198474;-55.8;6.1499999999999995;-43.5;0.0;0.0;0.0
8.3981;2025-05-11 08:32:09;1001.1215022428728;35.38935143177903;121.20991349786577;-3.518038037109376;8.75320126953125;-5.6383449096679685;8.731176362305344;-1.0629188668244276;-2.5263308539389318;-50.25;9.6;-54.0;0.0;0.0;0.0
8.439;2025-05-11 08:32:09;1001.1215022428728;35.38935143177903;121.20991349786577;-3.6329597167968757;6.380547424316406;-8.319850769042969;7.97309058238168;-0.15028484354198474;-0.9009096737862596;-50.25;1.7999999999999998;-61.65;0.0;0.0;0.0
8.4823;2025-05-11 08:32:09;1001.1207980697448;35.384876161109744;121.21583086739498;-4.70316785888672;4.182670300292968;-8.492233288574218;4.927424338259542;1.5081776851908397;-0.36478714682442753;-49.8;-2.25;-62.099999999999994;0.0;0.0;0.0
8.5144;2025-05-11 08:32:09;1001.1207980697448;35.384876161109744;121.21583086739498;-5.557897851562501;1.6927005737304686;-7.673416320800781;2.3608576485496187;2.92522519929771;-0.40182543273282445;-54.3;-8.4;-55.8;0.0;0.0;0.0
8.5598;2025-05-11 08:32:09;1001.2330519731044;35.384876161109744;120.27257154893896;-6.417416247558594;1.7908628417968748;-5.238513232421875;1.1082174898778627;3.5964442079541987;-0.34746708506870233;-55.199999999999996;-8.25;-52.05;0.0;0.0;0.0
8.5972;2025-05-11 08:32:09;1001.2330519731044;35.384876161109744;120.27257154893896;-7.320030273437501;2.133233679199219;-3.787627026367187;0.2134364533282443;4.170137945801527;0.02691271134351145;-58.05;-10.799999999999999;-44.55;0.0;0.0;0.0
8.6431;2025-05-11 08:32:09;1001.2330519731044;35.37396768885334;120.27257154893896;-7.609728674316407;2.185906115722656;-2.636016027832031;-0.38983462074809166;4.41261881038168;0.39676264545038176;-58.5;-10.049999999999999;-36.449999999999996;0.0;0.0;0.0
8.6847;2025-05-11 08:32:09;1001.2313354449378;35.37396768885334;120.28699473396497;-6.606558178710938;0.47884033203125;-1.8459294799804686;-0.9869770575877863;4.52426659308397;0.7996539281374047;-55.5;-8.85;-28.799999999999997;0.0;0.0;0.0
8.7588;2025-05-11 08:32:09;1001.2313354449378;35.37396768885334;120.28699473396497;-5.404668945312501;-0.8954314208984374;-0.32082302246093747;-0.852413500870229;4.388637186412215;0.7961899157862596;-53.699999999999996;-14.399999999999999;-21.3;0.0;0.0;0.0
8.8014;2025-05-11 08:32:09;1001.3269213613735;35.37396768885334;119.48386137478266;-4.535573742675782;-3.8091748413085935;0.8475473876953125;0.05142726029007634;4.022784189633588;0.4284716815877863;-47.25;-13.049999999999999;-10.95;0.0;0.0;0.0
8.8473;2025-05-11 08:32:09;1001.3269213613735;35.37396768885334;119.48386137478266;-3.269041064453126;-2.882618798828125;4.57771357421875;1.6549985163816796;3.3326463442900764;-0.1758652424427481;-46.35;-13.2;-7.8;0.0;0.0;0.0
8.8857;2025-05-11 08:32:09;1001.3269213613735;35.36781419168307;119.48386137478266;-1.3488913330078134;0.24660277099609373;6.335057592773437;3.4456264394351153;1.9888760145343514;-0.7738070667480916;-43.35;-9.75;-3.75;0.0;0.0;0.0
8.9265;2025-05-11 08:32:09;1001.3259530124343;35.36781419168307;119.49199733888025;-0.9897610839843765;2.9281086303710935;6.191405493164062;3.8783615208396953;1.1058193274809163;-0.5984747492824428;-39.3;-4.05;-0.44999999999999996;0.0;0.0;0.0
8.9745;2025-05-11 08:32:10;1001.3259530124343;35.36781419168307;119.49199733888025;0.27916579589843593;8.075642199707032;5.868188269042968;3.738735176839695;0.037571210885496184;0.48842574151145046;-38.85;2.1;-2.25;0.0;0.0;0.0
9.0051;2025-05-11 08:32:10;1001.4921193794523;35.36781419168307;118.09597855670494;1.4666898193359366;7.455543969726562;4.96078583984375;3.450955689206107;-0.9121010983053437;2.274523802259542;-40.35;6.75;-3.75;0.0;0.0;0.0
9.0494;2025-05-11 08:32:10;1001.4921193794523;35.36781419168307;118.09597855670494;1.9215881347656243;3.0789433349609374;2.6503812377929687;3.509044511709924;-1.0746432163206108;3.154915864427481;-43.5;6.45;-5.85;0.0;0.0;0.0
9.0861;2025-05-11 08:32:10;1001.4921193794523;35.36781419168307;118.09597855670494;3.899198706054687;-2.7054478759765623;-1.8363526733398436;3.2745575217862597;-0.35972435954198473;2.9249587368091605;-46.35;5.1;-11.4;0.0;0.0;0.0
9.1235;2025-05-11 08:32:10;1001.4910629020685;35.361101285679126;118.10485378129506;3.3676859374999992;-6.069301208496094;-2.29843359375;2.8018530670992368;0.5680980255877862;1.7290750881984733;-47.1;7.5;-11.85;0.0;0.0;0.0
9.1656;2025-05-11 08:32:10;1001.4910629020685;35.361101285679126;118.10485378129506;3.5161264404296855;-7.472303381347656;-2.4253262817382812;2.465843869038168;1.2076079981068704;0.441261881038168;-47.4;8.25;-13.95;0.0;0.0;0.0
9.2023;2025-05-11 08:32:10;1001.6028849582717;35.361101285679126;117.16550435209929;2.472254516601561;-6.342240197753906;-0.1484405029296875;2.789329330137405;1.4567504249007635;-0.8324288142290077;-45.6;11.7;-11.85;0.0;0.0;0.0
9.2435;2025-05-11 08:32:10;1001.6028849582717;35.361101285679126;117.16550435209929;1.6247071289062482;-2.6144682128906247;2.319981408691406;3.522367636137405;1.2998040191450382;-1.7855651357709927;-43.199999999999996;16.95;-13.799999999999999;0.0;0.0;0.0
9.2931;2025-05-11 08:32:10;1001.6028849582717;35.361101285679126;117.16550435209929;0.9351770507812489;0.45010991210937495;3.7900212280273435;4.562104266458015;0.488692204;-2.1149127716183207;-40.199999999999996;20.849999999999998;-16.8;0.0;0.0;0.0
9.3339;2025-05-11 08:32:10;1001.6020925514131;35.35606660617617;117.17216058387842;0.49703814697265436;3.7205893798828122;3.6463691284179687;4.820839342839695;-0.2454119519541985;-1.6190260804274812;-37.199999999999996;30.15;-23.4;0.0;0.0;0.0
9.3823;2025-05-11 08:32:10;1001.6020925514131;35.35606660617617;117.17216058387842;-0.07038764648437557;5.76523759765625;1.20667763671875;4.429405947160306;-0.583019924946565;-0.687739682946565;-34.8;32.25;-31.2;0.0;0.0;0.0
9.4172;2025-05-11 08:32:10;1001.7452253206237;35.35606660617617;115.96991193232;-0.4103642822265634;5.57370146484375;-1.908178723144531;3.4264411402595423;-0.31415927400000004;0.26779480099236647;-35.4;34.35;-35.4;0.0;0.0;0.0
9.4517;2025-05-11 08:32:10;1001.7452253206237;35.35606660617617;115.96991193232;-1.1453841918945322;5.559336254882812;-2.2098481323242187;2.041902049755725;0.36958347161832067;1.1343308137557253;-37.35;32.55;-40.35;0.0;0.0;0.0
9.4923;2025-05-11 08:32:10;1001.7452253206237;35.35606660617617;115.96991193232;-1.9618069580078137;5.734112976074218;-1.177947216796875;0.8713323375572519;1.0610536294045803;1.9459755538778627;-39.3;29.099999999999998;-39.3;0.0;0.0;0.0
9.5245;2025-05-11 08:32:10;1001.7439045383678;35.34767547367126;115.98100525277087;-2.893151403808595;4.302380383300781;0.258573779296875;0.30003676210687025;1.4471577753129774;2.64623897378626;-43.199999999999996;27.75;-41.25;0.0;0.0;0.0
9.5693;2025-05-11 08:32:10;1001.7439045383678;35.34767547367126;115.98100525277087;-3.3959337524414073;2.4779987182617185;2.6599580444335937;0.4476569807633588;1.4916570109007634;3.0930965670839696;-46.199999999999996;24.3;-38.699999999999996;0.0;0.0;0.0
9.6108;2025-05-11 08:32:10;1001.7439045383678;35.34767547367126;115.98100525277087;-3.386356945800782;-0.34715924072265625;4.350264416503906;1.5899816691755726;1.2441133590381679;2.9681256599541985;-50.85;17.099999999999998;-38.1;0.0;0.0;0.0
9.657;2025-05-11 08:32:10;1001.802976459974;35.34767547367126;115.48486861946422;-3.024832495117188;-1.8052280517578123;5.125985754394531;3.2993385332213747;0.9528698590534352;2.4306708205496186;-50.25;13.799999999999999;-37.949999999999996;0.0;0.0;0.0
9.7036;2025-05-11 08:32:10;1001.802976459974;35.34767547367126;115.48486861946422;-2.7590761108398443;-2.7916391357421872;6.402095239257812;5.214670900916031;0.6515007845038169;1.774640173740458;-54.0;10.049999999999999;-41.25;0.0;0.0;0.0
9.7451;2025-05-11 08:32:10;1001.8023160473515;35.34347990741881;115.49041519983393;-2.5316269531250013;-0.21308394775390624;5.355829113769531;7.14172761810687;0.15294946842748094;1.1388606760610687;-54.9;4.05;-43.65;0.0;0.0;0.0
9.7912;2025-05-11 08:32:10;1001.8023160473515;35.34347990741881;115.49041519983393;-2.088699645996095;2.2553379638671873;4.034229797363281;8.144692425007634;-0.22649311526717558;1.0136233064427482;-55.199999999999996;2.4;-46.949999999999996;0.0;0.0;0.0
9.8382;2025-05-11 08:32:10;1001.8023160473515;35.34347990741881;115.49041519983393;-1.9833547729492196;2.4253262817382812;3.277662072753906;8.540389220503817;-0.40768760748091604;1.2046769107328246;-54.0;-3.0;-47.85;0.0;0.0;0.0
9.8754;2025-05-11 08:32:10;1001.9481992412974;35.34347990741881;114.26526391060489;-1.3919869628906252;4.182670300292968;0.8283937744140625;8.366655677969467;-0.29817152468702296;1.548679983450382;-54.9;-12.45;-50.55;0.0;0.0;0.0
9.9188;2025-05-11 08:32:10;1001.9481992412974;35.34347990741881;114.26526391060489;-1.092711755371095;3.7301661865234372;-0.6057330200195312;7.8609098747022905;0.2888453375877863;1.8007534976183208;-55.65;-18.75;-48.0;0.0;0.0;0.0
9.9588;2025-05-11 08:32:11;1001.9473186203536;35.337885819082175;114.27265907820721;-0.9514538574218765;1.407790576171875;-2.1116858642578125;7.545951213236642;0.8585421381068703;1.5761256197709925;-54.449999999999996;-24.45;-41.4;0.0;0.0;0.0
9.999;2025-05-11 08:32:11;1001.9473186203536;35.337885819082175;114.27265907820721;-0.6306308349609377;-0.6871358764648438;-1.5514426757812498;7.600842485877863;1.219065885114504;0.9496723091908398;-52.35;-26.4;-36.6;0.0;0.0;0.0
10.0455;2025-05-11 08:32:11;1001.9473186203536;35.337885819082175;114.27265907820721;-0.08235865478515692;-2.887407202148437;-0.833182177734375;8.101525501862596;1.2435804340610688;0.1409586564427481;-54.0;-24.75;-27.3;0.0;0.0;0.0
10.0877;2025-05-11 08:32:11;1002.091202196385;35.337885819082175;113.06444152460752;0.20494554443359192;-2.935291235351562;0.5602431884765625;8.731176362305344;0.8862542369160307;-0.700263419908397;-53.1;-20.25;-22.349999999999998;0.0;0.0;0.0
10.1271;2025-05-11 08:32:11;1002.091202196385;35.337885819082175;113.06444152460752;0.30550201416015454;-1.8650830932617186;0.5482721801757812;8.731176362305344;0.1889219043816794;-1.2987381691908397;-52.35;-9.75;-18.75;0.0;0.0;0.0
10.1733;2025-05-11 08:32:11;1002.091202196385;35.337885819082175;113.06444152460752;0.5090091552734357;-1.189918225097656;0.08140285644531249;8.731176362305344;-0.6288514729770993;-1.3999939148396947;-51.15;-1.3499999999999999;-19.8;0.0;0.0;0.0
10.2157;2025-05-11 08:32:11;1002.0942405795038;35.357185423843504;113.03892916239037;0.990243688964842;-1.1923124267578125;-0.8188169677734375;8.731176362305344;-1.198015348519084;-1.0360061554809161;-51.3;7.6499999999999995;-24.45;0.0;0.0;0.0
10.253;2025-05-11 08:32:11;1002.0942405795038;35.357185423843504;113.03892916239037;1.495420239257811;0.17956512451171874;-2.5163059448242184;8.731176362305344;-1.1849586865801527;-0.4460582058320611;-51.9;13.65;-34.5;0.0;0.0;0.0
10.3016;2025-05-11 08:32:11;1002.1976835308741;35.357185423843504;112.17038809374561;1.9575011596679683;-0.63206923828125;-3.7229835815429686;8.702931338519084;-0.5230658650229008;0.028511486274809164;-51.9;16.349999999999998;-42.9;0.0;0.0;0.0
10.3349;2025-05-11 08:32:11;1002.1976835308741;35.357185423843504;112.17038809374561;2.058057629394529;-0.9337386474609375;-3.816357446289062;7.277090562290077;0.17320061755725194;-0.014921899358778627;-52.8;10.35;-51.15;0.0;0.0;0.0
10.3743;2025-05-11 08:32:11;1002.1976835308741;35.36417803426427;112.17038809374561;2.1418546874999986;-0.7948749511718749;-1.5610194824218748;5.636747482778627;0.902774911206107;-0.48176417929771;-51.9;6.75;-54.15;0.0;0.0;0.0
10.4158;2025-05-11 08:32:11;1002.1987844570676;35.36417803426427;112.16114474543639;2.228045947265624;1.1851298217773436;0.39983167724609375;5.2549067366870235;0.9925727698473283;-0.665356833908397;-53.55;3.75;-54.0;0.0;0.0;0.0
10.4517;2025-05-11 08:32:11;1002.1987844570676;35.36417803426427;112.16114474543639;2.3333908203124984;3.1603461914062496;1.6112977172851561;5.313528484167939;0.7559540800152672;-0.3261500859847329;-52.65;-0.15;-55.35;0.0;0.0;0.0
10.4905;2025-05-11 08:32:11;1002.3382796325086;35.36417803426427;110.99001331536932;1.610341918945311;4.484339709472656;1.5203180541992187;5.294343184992368;0.673084246076336;0.16014395561832062;-55.199999999999996;-3.15;-54.9;0.0;0.0;0.0
10.5304;2025-05-11 08:32:11;1002.3382796325086;35.36417803426427;110.99001331536932;1.1147421752929674;4.3239281982421875;1.2042834350585936;5.12380719232061;0.7263767437862596;0.7508912927328245;-54.9;-7.5;-53.55;0.0;0.0;0.0
10.5716;2025-05-11 08:32:11;1002.3407018562934;35.37956177718996;110.96967870676926;0.37972226562499856;3.4835634155273434;0.6584054565429687;4.801387581175573;1.1028882401068703;1.3925329651603056;-55.8;-15.75;-49.65;0.0;0.0;0.0
10.6173;2025-05-11 08:32:11;1002.3407018562934;35.37956177718996;110.96967870676926;-0.13981949462890775;3.191470812988281;1.2761094848632812;4.702263535435114;1.3333782927022901;1.5564073956183209;-53.4;-19.8;-46.5;0.0;0.0;0.0
10.6602;2025-05-11 08:32:11;1002.3407018562934;35.37956177718996;110.96967870676926;-0.3864222656250007;2.3247698120117186;1.659181750488281;4.848551441648855;1.608634043374046;1.4793997364274811;-53.55;-24.3;-39.449999999999996;0.0;0.0;0.0
10.7019;2025-05-11 08:32:11;1002.4496712804008;35.37956177718996;110.05491975108144;-0.6809090698242191;2.2601263671875;2.1978771240234374;5.232257425160306;1.6845758526106873;1.3360429175877864;-52.35;-26.849999999999998;-34.8;0.0;0.0;0.0
10.7387;2025-05-11 08:32:11;1002.4496712804008;35.37956177718996;110.05491975108144;-0.6545728515625004;2.8107927490234372;2.6096798095703124;5.781170151572519;1.6520674290076336;1.1924196362595423;-53.1;-27.9;-28.2;0.0;0.0;0.0
10.7816;2025-05-11 08:32:11;1002.4509925727002;35.38795290969489;110.04382847354034;-0.5372569702148446;2.971204260253906;2.9185318237304685;6.27652391778626;1.5502787583816795;1.0711792039694659;-51.75;-24.75;-19.65;0.0;0.0;0.0
10.8229;2025-05-11 08:32:11;1002.4509925727002;35.38795290969489;110.04382847354034;-0.3672686523437516;3.1794998046874996;2.5665841796874997;7.0745790709923675;1.3141929935267176;0.8620061504580153;-49.65;-20.55;-13.65;0.0;0.0;0.0
10.8644;2025-05-11 08:32:11;1002.4509925727002;35.38795290969489;110.04382847354034;-0.26431798095703307;3.478775012207031;2.1021090576171875;7.44949179238168;1.1748331120152673;0.7556876175267176;-46.949999999999996;-14.549999999999999;-12.0;0.0;0.0;0.0
10.9088;2025-05-11 08:32:11;1002.5793657127714;35.38795290969489;108.96628677173132;-0.3840280639648448;3.8187516479492185;0.36631285400390623;7.423644930992367;1.1487197881374047;0.6805451957557253;-44.85;-6.75;-8.549999999999999;0.0;0.0;0.0
10.957;2025-05-11 08:32:11;1002.5793657127714;35.38795290969489;108.96628677173132;-0.5157091552734379;3.5865140869140624;-0.29927520751953124;7.03807371006107;1.3011363315877864;0.5886156372061069;-44.85;-1.65;-6.75;0.0;0.0;0.0
11.0041;2025-05-11 08:32:12;1002.5793657127714;35.38795290969489;108.96628677173132;-0.6210540283203141;3.39018955078125;-1.608903515625;6.575228367450382;1.5617366453893131;0.42633998167938936;-43.65;9.45;-6.75;0.0;0.0;0.0
11.0466;2025-05-11 08:32:12;1002.5818322995156;35.40361635703741;108.94558376760591;-0.7742829345703139;2.6910826660156246;-2.418143676757812;5.977819468122138;1.847384433114504;0.18092802972519087;-41.1;16.8;-9.6;0.0;0.0;0.0
11.0834;2025-05-11 08:32:12;1002.5818322995156;35.40361635703741;108.94558376760591;-0.9131466308593765;2.152387292480469;-1.8938135131835936;5.449157890839695;2.033641712610687;-0.13483001920610688;-39.0;23.849999999999998;-12.299999999999999;0.0;0.0;0.0
11.1205;2025-05-11 08:32:12;1002.707022620574;35.40361635703741;107.89486777575091;-1.0352509155273442;1.66636435546875;-1.8076222534179687;5.0337428711908405;2.1135804591755725;-0.5140061404122138;-37.949999999999996;26.55;-18.15;0.0;0.0;0.0
11.1569;2025-05-11 08:32:12;1002.707022620574;35.40361635703741;107.89486777575091;-1.2363638549804694;1.4101847778320311;-1.0726023437499999;4.78300166946565;2.0498959244122137;-0.8822572995877863;-33.6;30.299999999999997;-22.349999999999998;0.0;0.0;0.0
11.1961;2025-05-11 08:32:12;1002.707022620574;35.40361635703741;107.89486777575091;-1.2603058715820321;1.4891934326171874;-0.86191259765625;4.7014641479694665;1.7344043379694658;-1.2076079981068704;-32.1;34.5;-27.9;0.0;0.0;0.0
11.2342;2025-05-11 08:32:12;1002.7093572297655;35.41844069112943;107.8752745285692;-1.1405957885742204;1.879448303222656;-0.9576806640625;4.68467701119084;1.2760888576641223;-1.266496208076336;-29.4;37.8;-35.4;0.0;0.0;0.0
11.2721;2025-05-11 08:32:12;1002.7093572297655;35.41844069112943;107.8752745285692;-0.8341379760742189;2.2840683837890623;-1.4772224243164063;4.572229841022901;0.9456753718625955;-1.1556478128396948;-25.8;36.9;-42.9;0.0;0.0;0.0
11.3116;2025-05-11 08:32:12;1002.8345345977926;35.41844069112943;106.8247754299438;-0.5540163818359378;2.4013842651367185;-2.1906945190429687;3.9812160414198474;0.7727412167938932;-0.9043736861374047;-25.95;36.3;-49.65;0.0;0.0;0.0
11.345;2025-05-11 08:32:12;1002.8345345977926;35.41844069112943;106.8247754299438;-0.020109411621094253;1.4341267944335936;-2.8610709838867185;3.2225973365190845;0.8108453526564887;-0.7698101294198474;-25.95;34.8;-56.25;0.0;0.0;0.0
11.3947;2025-05-11 08:32:12;1002.8345345977926;35.41844069112943;106.8247754299438;0.4180294921874985;0.8355763793945312;-3.0909143432617188;1.9672925529618324;1.059188391984733;-0.8596079880610689;-24.3;32.25;-61.949999999999996;0.0;0.0;0.0
11.4405;2025-05-11 08:32:12;1002.8358121135666;35.42655211921752;106.81405495645501;0.688574279785156;0.08858546142578125;-2.849099975585937;1.4319694134656489;1.1886891614198476;-1.0194854811908398;-25.05;31.799999999999997;-63.0;0.0;0.0;0.0
11.4778;2025-05-11 08:32:12;1002.8358121135666;35.42655211921752;106.81405495645501;0.9615132690429675;-0.20350714111328125;-2.5953145996093747;0.8742634249312978;1.3288484303969468;-1.2579694084427482;-22.5;30.299999999999997;-63.75;0.0;0.0;0.0
11.5229;2025-05-11 08:32:12;1002.9752348547081;35.42655211921752;105.64413366258907;0.6598438598632796;0.11252747802734374;-1.5921441040039062;0.36185605945038174;1.3725482785190841;-1.628885192503817;-21.75;29.549999999999997;-62.25;0.0;0.0;0.0
11.5688;2025-05-11 08:32:12;1002.9752348547081;35.42655211921752;105.64413366258907;0.31507882080078;0.8595183959960937;-0.8643067993164062;0.2843154752824428;1.3051332689160307;-1.6869740150076338;-21.15;30.9;-64.35;0.0;0.0;0.0
11.6137;2025-05-11 08:32:12;1002.9795523086101;35.45396315206693;105.60790723253717;-0.01292680664062651;1.6017209106445311;-0.9552864624023437;0.21583461572519086;1.1830934491603056;-1.6184931554503819;-19.8;32.55;-64.8;0.0;0.0;0.0
11.6487;2025-05-11 08:32:12;1002.9795523086101;35.45396315206693;105.60790723253717;-0.2020687377929704;2.2553379638671873;-0.8283937744140625;0.010658499541984735;1.038137855389313;-1.3581593041374047;-18.599999999999998;31.95;-63.15;0.0;0.0;0.0
11.6944;2025-05-11 08:32:12;1002.9795523086101;35.45396315206693;105.60790723253717;-0.05362823486328239;3.318363500976562;-1.2425906616210938;-0.45378561800000006;0.9915069198931299;-0.9768514830229009;-17.7;31.799999999999997;-64.05;0.0;0.0;0.0
11.7326;2025-05-11 08:32:12;1003.0908414373116;35.45396315206693;104.67415789625926;0.4419715087890612;3.1747114013671873;-1.915361328125;-1.0621194793587787;1.0834364784427482;-0.6261868480916032;-18.15;32.85;-62.4;0.0;0.0;0.0
11.7716;2025-05-11 08:32:12;1003.0908414373116;35.45396315206693;104.67415789625926;1.0764349487304674;3.5577836669921874;-2.2577321655273437;-1.874563606946565;1.2782205575725192;-0.2619326262442748;-17.099999999999998;32.85;-59.55;0.0;0.0;0.0
11.8224;2025-05-11 08:32:12;1003.0957759728898;35.48529004675197;104.63275759746999;2.005385192871092;3.8187516479492185;-2.8012159423828122;-2.829565165908397;1.5489464459389315;0.12656968206106872;-18.75;35.25;-56.85;0.0;0.0;0.0
11.8703;2025-05-11 08:32:12;1003.0957759728898;35.48529004675197;104.63275759746999;2.546474768066405;3.7421371948242186;-2.511517541503906;-3.7829679499389317;1.8268668214961834;0.5611700008854963;-19.65;38.25;-49.65;0.0;0.0;0.0
11.9107;2025-05-11 08:32:12;1003.0957759728898;35.48529004675197;104.63275759746999;2.697309472656249;3.7205893798828122;-1.3718775512695311;-4.562903653923665;1.9718224152671757;1.026946430870229;-22.349999999999998;39.0;-40.949999999999996;0.0;0.0;0.0
11.9464;2025-05-11 08:32:13;1003.2791234941411;35.48529004675197;103.09460567147238;2.7044920776367167;2.73896669921875;-0.612915625;-4.829366142473283;1.7509250122595423;1.5830536444732828;-25.05;36.15;-31.5;0.0;0.0;0.0
12.0045;2025-05-11 08:32:13;1003.2791234941411;35.48529004675197;103.09460567147238;2.07721124267578;1.4149731811523436;0.718260498046875;-4.5549097792671756;1.4791332739389316;1.671519190671756;-25.2;35.55;-21.9;0.0;0.0;0.0
12.0445;2025-05-11 08:32:13;1003.2791234941411;35.48529004675197;103.09460567147238;1.9790489746093733;0.737414111328125;1.3000515014648437;-3.9471088428854966;1.031209830687023;1.5913139816183208;-26.55;30.599999999999998;-15.45;0.0;0.0;0.0
12.0907;2025-05-11 08:32:13;1003.2857329147528;35.527245709276585;103.03916170544512;2.0317214111328106;-0.5267243652343749;2.4061726684570313;-3.2050108122748093;0.6171271234809161;1.3165911559236643;-29.25;24.45;-6.75;0.0;0.0;0.0
12.129;2025-05-11 08:32:13;1003.2857329147528;35.527245709276585;103.03916170544512;2.0724228393554682;-0.3711012573242187;2.281674182128906;-2.287846926687023;0.29257581242748093;0.8931822616183207;-30.45;20.4;-5.85;0.0;0.0;0.0
12.171;2025-05-11 08:32:13;1003.4306491529859;35.527245709276585;101.82358772052201;2.03890401611328;0.51714755859375;2.4013842651367185;-1.8900184312824428;0.18679020447328246;0.7716753668396947;-30.9;18.15;-0.6;0.0;0.0;0.0
12.2165;2025-05-11 08:32:13;1003.4306491529859;35.527245709276585;101.82358772052201;1.7444172119140617;2.001552587890625;2.741360900878906;-1.4727381742137406;-0.05968759743511451;0.9424778220000001;-31.349999999999998;13.2;-0.8999999999999999;0.0;0.0;0.0
12.2552;2025-05-11 08:32:13;1003.4306491529859;35.527245709276585;101.82358772052201;1.4499304077148434;3.2130186279296873;3.438073583984375;-1.2326554720305345;-0.32321899861068704;1.352297129389313;-31.2;10.35;1.3499999999999999;0.0;0.0;0.0
