Time (s);Timestamp;Pressure (hPa);Temperature (°C);Altitude (m);Accel_X (m/s²);Accel_Y (m/s²);Accel_Z (m/s²);Gyro_X (°/s);Gyro_Y (°/s);Gyro_Z (°/s);Mag_X (µT);Mag_Y (µT);Mag_Z (µT);GPS_Latitude;GPS_Longitude;GPS_Altitude (m)
30.15;2025-05-04 11:23:15;986.2048414119391;43.28624623216044;48.80324268780501;8.391676818847655;1.4628572143554686;-3.347093920898437;-4.361724475068703;1.8183400218625956;0.3261500859847329;-28.2;0.75;-67.95;0.0;0.0;0.0
30.3;2025-05-04 11:23:15;986.210206771157;43.32064987543062;48.75739923221457;10.534487304687499;1.0127473022460938;3.5960908935546874;-5.808082862916031;-0.06928024702290077;2.8833905885954203;-40.8;15.6;-44.699999999999996;0.0;0.0;0.0
30.47;2025-05-04 11:23:15;986.3127938854655;43.355333223117626;47.8808988479271;11.793837377929687;-2.2026655273437497;0.229843359375;-1.6360796796946566;-2.541785678274809;0.8167075274045802;-43.35;11.4;-43.949999999999996;0.0;0.0;0.0
30.6;2025-05-04 11:23:15;986.4075074755275;43.355333223117626;47.071735087839826;12.174515441894531;3.2345664428710936;-4.467580297851562;-3.885289545541985;-0.8300306518320612;0.14628790621374047;-38.699999999999996;16.5;-46.05;0.0;0.0;0.0
30.77;2025-05-04 11:23:15;986.4109975090958;43.37770957646407;47.04191999100825;9.56962403564453;3.746925598144531;0.6368576416015624;-7.841991038015268;-1.1529831879541985;2.1775314564274812;-41.55;17.55;-27.9;0.0;0.0;0.0
30.92;2025-05-04 11:23:15;986.5002953799637;43.37770957646407;46.279083981776154;8.123526232910155;0.4381389038085937;-0.8810662109374999;-7.238187038961833;-2.8031853795419854;0.031442573648854964;-46.5;4.5;-21.45;0.0;0.0;0.0
31.08;2025-05-04 11:23:16;986.539742962714;43.3933730238066;45.94211685850905;7.012616662597656;3.3686417358398435;2.2194249389648437;-8.731442824793893;-0.4151485571603054;-1.2792864075267176;-47.1;3.15;-18.45;0.0;0.0;0.0
31.25;2025-05-04 11:23:16;986.543233239199;43.41574937715305;45.912302922633174;6.957550024414062;-2.868253588867187;6.617573388671874;-6.498753633236642;-1.2342542469618323;-1.399194527374046;-46.199999999999996;-6.1499999999999995;-13.049999999999999;0.0;0.0;0.0
31.38;2025-05-04 11:23:16;986.7165762228136;43.41574937715305;44.43171488721749;8.564059338378906;-4.611232397460937;1.0079588989257813;-0.7231791939236641;-1.116477827022901;-4.233822480564886;-46.199999999999996;3.4499999999999997;-18.15;0.0;0.0;0.0
31.57;2025-05-04 11:23:16;986.7201977305839;43.43896484375;44.40078446463562;13.939042065429687;7.436390356445312;0.4644751220703125;-1.9622297656793894;-0.13456355671755726;-3.6049710075877863;-32.55;27.15;-21.0;0.0;0.0;0.0
31.7;2025-05-04 11:23:16;986.8573264420597;43.44875449833907;43.22966891269471;14.68363878173828;2.612074011230469;4.824316345214844;-4.696134898198474;-0.8369586765343513;-0.019984686641221373;-27.45;22.349999999999998;-5.1;0.0;0.0;0.0
31.84;2025-05-04 11:23:16;987.028132025467;43.44875449833907;41.7711282099926;13.079523669433593;-4.551377355957031;-0.51714755859375;-0.17932925479389314;-0.7109219194503817;-2.274523802259542;-29.549999999999997;15.149999999999999;0.44999999999999996;0.0;0.0;0.0
31.99;2025-05-04 11:23:16;987.0315359448063;43.47057144285188;41.742063585568424;9.60793126220703;0.5027823486328125;-0.028730419921875;0.6024716866106871;0.5734272753587787;-3.57459428389313;-17.849999999999998;25.5;-1.05;0.0;0.0;0.0
32.12;2025-05-04 11:23:17;987.087822870657;43.47057144285188;41.26146515056449;8.020575561523437;6.351817004394531;6.4643444824218745;-0.09192955854961832;-1.078640153648855;-1.9862113896488551;-2.6999999999999997;29.549999999999997;-0.15;0.0;0.0;0.0
32.25;2025-05-04 11:23:17;987.0911832542306;43.49210868294783;41.23277366400453;6.612784985351562;6.758831286621094;7.733271362304687;-0.18545789203053437;-4.930355425633588;1.0882328032366413;-8.25;27.15;0.15;0.0;0.0;0.0
32.38;2025-05-04 11:23:17;987.2156577821371;43.50917065237451;40.17004617176874;9.550470422363281;0.8475473876953125;-4.347870214843749;-1.448756550244275;-5.291945022595421;1.5446830461221377;-34.199999999999996;23.55;-9.75;0.0;0.0;0.0
32.51;2025-05-04 11:23:17;987.2944473775564;43.50917065237451;39.4974194823524;12.339715356445312;2.1643583007812497;-8.030152368164062;-7.787899152839695;-0.21396937830534352;-0.35945789705343517;-40.949999999999996;10.049999999999999;-10.5;0.0;0.0;0.0
32.63;2025-05-04 11:23:17;987.2981573019603;43.532945527805126;39.46574893326014;10.338162768554687;-1.924938134765625;2.4396914916992185;-8.731442824793893;0.566232788167939;0.9661929834809162;-38.55;-22.95;-0.44999999999999996;0.0;0.0;0.0
32.76;2025-05-04 11:23:17;987.4111071123164;43.532945527805126;38.501575270403166;9.497797985839844;-7.752424975585937;1.1133037719726562;-1.6019724811603056;0.6544318718778627;-2.3779112478167943;-40.35;-36.449999999999996;-14.399999999999999;0.0;0.0;0.0
32.89;2025-05-04 11:23:17;987.4987503203879;43.55112631489911;37.75348793103483;6.375759020996093;2.935291235351562;4.800374328613281;3.6137642697099244;-0.717050556687023;-4.5962114649923675;-45.6;-10.2;-12.15;0.0;0.0;0.0
33.02;2025-05-04 11:23:17;987.4999288953851;43.55867833415354;37.743428452996795;8.765172277832031;10.577582934570312;2.729389892578125;-0.33067994829007635;-3.6220246068549624;0.08846554619847329;-47.25;6.1499999999999995;-27.75;0.0;0.0;0.0
33.15;2025-05-04 11:23:18;987.6462154326239;43.55867833415354;36.49490608179613;12.145785021972655;0.6392518432617187;-3.3399113159179685;-5.300471822229008;-3.353963343374046;1.0866340283053437;-45.15;2.4;-46.949999999999996;0.0;0.0;0.0
33.29;2025-05-04 11:23:18;987.6494458615208;43.579376460999015;36.46733679470118;10.941501586914061;0.3495534423828125;-3.6152445068359373;-8.424744500473283;0.3706493215725191;-0.8753292748854963;-41.25;18.15;-35.699999999999996;0.0;0.0;0.0
33.41;2025-05-04 11:23:18;987.7418697286769;43.59224286417323;35.678599353030286;9.579200842285156;-4.015076184082031;0.7852981445312499;-8.310432092885497;1.804750434946565;0.5270628023511451;-37.5;4.5;0.3;0.0;0.0;0.0
33.54;2025-05-04 11:23:18;987.8230372195881;43.59224286417323;34.98597215446593;8.88009395751953;-5.276820458984375;-0.5674257934570313;-3.0771088177709927;2.0704135360305345;-0.6120643361984733;-30.599999999999998;-21.75;9.6;0.0;0.0;0.0
33.67;2025-05-04 11:23:18;987.8253074653363;43.60678749384843;34.966600110773925;7.558494641113281;-3.095702746582031;2.118868469238281;0.2643307886412214;2.09466162248855;-1.6544655914045803;-22.5;-26.099999999999998;11.1;0.0;0.0;0.0
33.79;2025-05-04 11:23:18;987.9153087080151;43.60678749384843;34.19864709219111;7.426813549804687;-1.6328455322265625;4.2305543334960936;3.5458163351297713;0.10072282067175574;-2.6664901229160307;-16.95;-11.4;14.399999999999999;0.0;0.0;0.0
33.92;2025-05-04 11:23:18;988.0430054751291;43.62440887210876;33.10914691839996;9.085995300292968;1.9129671264648436;0.8762778076171874;2.7461624069923665;-1.2707596078931298;-1.0818377035114506;-18.9;12.75;9.45;0.0;0.0;0.0
34.05;2025-05-04 11:23:18;988.0454943084942;43.64035202386812;33.08791349334866;10.338162768554687;-0.5961562133789062;-0.6057330200195312;0.6909372328091604;0.02744563632061069;-0.47430322961832067;-19.349999999999998;21.599999999999998;1.05;0.0;0.0;0.0
34.18;2025-05-04 11:23:19;988.1539581052978;43.64035202386812;32.16259915296524;11.719617126464843;0.062249243164062495;4.953603234863281;2.350199149007634;-0.05329249770992367;-1.3355099926106873;-16.2;27.0;-2.55;0.0;0.0;0.0
34.31;2025-05-04 11:23:19;988.1560540902349;43.653777835875985;32.14471892819142;11.705251916503906;4.592078784179687;3.4524387939453125;2.2366861288854962;-2.3563277862442753;-0.19451761664122139;-14.25;35.25;-17.7;0.0;0.0;0.0
34.44;2025-05-04 11:23:19;988.317125104338;43.653777835875985;30.770761808278362;11.348515869140625;2.7820623291015623;-0.6679822631835937;0.5161378403206107;-2.4104196714198474;0.8486830260305344;-19.5;35.699999999999996;-28.95;0.0;0.0;0.0
34.56;2025-05-04 11:23:19;988.4318433308382;43.67083980530266;29.79231066403016;11.6837041015625;1.149216796875;-1.5179238525390624;-1.3514977419236642;-0.9376814972061069;0.45565085541984734;-21.0;32.55;-29.7;0.0;0.0;0.0
34.69;2025-05-04 11:23:19;988.4344637063255;43.6876220703125;29.769962112750996;10.826579907226561;2.6575638427734374;2.612074011230469;-1.8740306819694659;-0.96352835859542;0.37224809650381685;-24.45;31.95;-22.95;0.0;0.0;0.0
34.83;2025-05-04 11:23:19;988.5597596402904;43.6876220703125;28.701399259976913;10.153809240722655;3.318363500976562;2.2170307373046874;-1.482330823801527;-2.5785575016946565;0.7540888425954199;-28.65;30.15;-20.099999999999998;0.0;0.0;0.0
34.94;2025-05-04 11:23:19;988.563603123006;43.71223605899361;28.668622572728427;10.627861169433594;3.763685009765625;-1.197100830078125;-2.859408964625955;-2.7517581192519085;0.7985880781832062;-35.699999999999996;23.55;-19.65;0.0;0.0;0.0
35.07;2025-05-04 11:23:19;988.6836664338683;43.71223605899361;27.6447912710085;11.21683477783203;4.6639048339843745;0.4261678955078125;-6.382575988229009;-2.2316233416030538;0.9144992607022902;-39.75;12.299999999999999;-12.0;0.0;0.0;0.0
35.2;2025-05-04 11:23:20;988.8233906215538;43.71223605899361;26.453429989550873;11.192892761230468;0.5578489868164063;1.2713210815429687;-6.811847057282444;-2.7840000803664124;-0.5862174748091604;-48.0;-1.7999999999999998;-15.299999999999999;0.0;0.0;0.0
35.33;2025-05-04 11:23:20;988.8298992681833;43.753912017101385;26.397937197281692;10.589553942871094;0.5003881469726562;0.4285620971679687;-6.761752109435115;-0.9283553101068703;-2.3352772496488554;-48.9;-1.65;-21.75;0.0;0.0;0.0
35.46;2025-05-04 11:23:20;988.9399009946193;43.753912017101385;25.460106011878512;9.871293444824218;-0.9361328491210937;5.049371301269531;-5.338575958091604;0.05702297254961833;-2.1122481467328247;-46.199999999999996;1.7999999999999998;-13.799999999999999;0.0;0.0;0.0
35.58;2025-05-04 11:23:20;988.942653139523;43.771533395361715;25.43664339670287;9.435548742675781;-3.0238766967773434;5.999869360351562;-0.1409586564427481;-1.5177703347786262;-3.352631030931298;-42.0;10.799999999999999;-10.95;0.0;0.0;0.0
35.71;2025-05-04 11:23:20;989.0975776853558;43.77908541461615;24.115964247984238;12.696451403808593;3.3494881225585935;1.8339584716796873;1.6837764651450382;-3.594845433022901;-2.9566677729465654;-33.3;28.799999999999997;-26.849999999999998;0.0;0.0;0.0
35.84;2025-05-04 11:23:20;989.2352491775823;43.77908541461615;22.942502070875726;14.065934753417968;3.787627026367187;-3.778050219726562;-4.967127249053435;-1.140192988503817;-1.083702940931298;-24.15;32.85;-28.799999999999997;0.0;0.0;0.0
35.98;2025-05-04 11:23:20;989.2380017644127;43.79670679287648;22.91904136127701;11.444283935546874;-0.6536170532226562;0.7445967163085937;-6.611467265893131;0.3738468714351145;-0.5904808746259542;-19.8;22.2;4.5;0.0;0.0;0.0
36.1;2025-05-04 11:23:20;989.3503751730315;43.79670679287648;21.961311101572015;9.440337145996093;-5.370194323730469;3.1411925781249996;-2.0626861238625955;0.5214670900916031;-2.2081746426106874;-14.85;1.7999999999999998;14.85;0.0;0.0;0.0
36.24;2025-05-04 11:23:21;989.3520355662989;43.80733556071604;21.9471606482955;6.730100866699218;0.43574470214843747;5.398924743652343;1.6443400168396949;-1.4604808997404581;-3.5047811118931302;-12.0;7.5;12.9;0.0;0.0;0.0
36.37;2025-05-04 11:23:21;989.456205541956;43.83194954939715;21.05942605554906;6.921636999511718;4.874594580078124;1.1947066284179686;0.11377948261068704;-3.343038381343512;-1.2073415356183208;-19.349999999999998;16.95;6.45;0.0;0.0;0.0
36.49;2025-05-04 11:23:21;989.5761831045503;43.83194954939715;20.037073268745843;8.659827404785156;4.185064501953125;-1.1372457885742187;-4.313494764641222;-2.224428854412214;0.24647780190839697;-30.15;8.85;6.1499999999999995;0.0;0.0;0.0
36.62;2025-05-04 11:23:21;989.5779747989552;43.84341743048721;20.02180664327938;11.420341918945311;0.32082302246093747;1.5203180541992187;-4.878395240366412;-2.316624875450382;-0.24781011435114506;-40.35;-13.65;0.8999999999999999;0.0;0.0;0.0
36.75;2025-05-04 11:23:21;989.730851016548;43.853766493909944;18.719265160264523;13.433865515136718;-0.47884033203125;-0.9720458740234375;-3.3536968808854963;-1.1591118251908399;-2.2001807679541985;-47.25;-17.7;-12.75;0.0;0.0;0.0
36.88;2025-05-04 11:23:21;989.8387671533371;43.853766493909944;17.799892269015334;10.788272680664061;2.195482922363281;2.147598889160156;-4.236753567938932;0.22329556540458018;-1.9009433933129773;-48.15;-11.7;-18.75;0.0;0.0;0.0
37.01;2025-05-04 11:23:21;989.8415206378905;43.871387872170274;17.77643549469861;9.344569079589844;0.5051765502929687;4.50109912109375;-1.9656937780305346;-1.2561041710229008;-1.5374885589312977;-48.75;-5.3999999999999995;-20.099999999999998;0.0;0.0;0.0
37.14;2025-05-04 11:23:22;989.9626642289164;43.871387872170274;16.744472601724514;8.204929089355469;1.1372457885742187;2.291250988769531;-0.37811027125190844;-1.8199387967938931;-2.133032220839695;-47.699999999999996;3.0;-27.0;0.0;0.0;0.0
37.28;2025-05-04 11:23:22;990.0794765567125;43.884813684178155;15.749502447167442;8.827421520996094;5.166687182617188;3.3016040893554686;-2.1492864326412215;-2.8572772647175575;-0.7503583677557253;-41.55;13.65;-37.8;0.0;0.0;0.0
37.41;2025-05-04 11:23:22;990.0827112287101;43.905511811023615;15.721951895193358;11.03248125;3.318363500976562;-2.001552587890625;-4.79579186891603;-2.6134640876946564;-0.5406523892671756;-35.699999999999996;22.8;-39.75;0.0;0.0;0.0
37.55;2025-05-04 11:23:22;990.2282946773901;43.905511811023615;14.482054830307629;10.802637890625;1.3263877197265623;-0.28969840087890625;-7.6013754108549625;-0.472704454687023;-0.9861776701221375;-32.4;26.25;-16.8;0.0;0.0;0.0
37.68;2025-05-04 11:23:22;990.2304367265949;43.91921732744834;14.463812645969824;12.021286535644531;-4.058171813964844;4.299986181640625;-5.335644870717558;-0.35705973465648855;-1.419445676503817;-29.4;6.8999999999999995;9.45;0.0;0.0;0.0
37.81;2025-05-04 11:23:22;990.3603477979611;43.93963574987697;13.357519770739337;11.099518896484375;-1.9608511596679685;3.3590649291992185;1.4596815122748092;-1.7226799884732826;-4.157880671328245;-26.25;10.2;6.3;0.0;0.0;0.0
37.94;2025-05-04 11:23:22;990.463398107778;43.93963574987697;12.480050546499685;11.396399902343749;6.382941625976562;-2.798821740722656;-0.86573662529771;-1.9227933173740461;-2.593745863541985;-24.45;24.75;-4.35;0.0;0.0;0.0
38.08;2025-05-04 11:23:22;990.4658027531003;43.95501949280266;12.459575971346505;9.665392102050781;4.69263525390625;-0.24660277099609373;-6.73057599827481;-0.2121041408854962;0.5174701527633588;-22.5;7.05;12.15;0.0;0.0;0.0
38.21;2025-05-04 11:23:23;990.5824756937276;43.95501949280266;11.466201769480902;9.114725720214842;-2.3295582153320313;-1.8459294799804686;-6.86247493010687;-0.007727412167938932;0.3757121088549619;-24.9;-32.4;6.8999999999999995;0.0;0.0;0.0
38.35;2025-05-04 11:23:23;990.6771610884093;43.97599732406496;10.660103087306398;7.625532287597656;-3.4261025756835934;-0.3591302490234375;-5.158980240809161;1.7730413988091605;-0.46204595514503816;-23.099999999999998;-49.5;-14.25;0.0;0.0;0.0
38.47;2025-05-04 11:23:23;990.6799158160954;43.99361870232529;10.636651804881218;7.1778165771484375;-4.754884497070313;3.1364041748046874;-1.057056692076336;1.7954242478473283;-1.4106524143816794;-26.55;-51.15;-28.2;0.0;0.0;0.0
38.6;2025-05-04 11:23:23;990.793362187445;43.99361870232529;9.67091694132514;7.503428002929687;-0.2825157958984375;4.632780212402343;1.2374517968244276;-0.3778438087633588;-1.9704901028244277;-34.65;-43.65;-24.0;0.0;0.0;0.0
38.73;2025-05-04 11:23:23;990.7971665729668;44.01795298658956;9.638532902403682;8.355763793945313;0.6655880615234374;0.8379705810546875;-0.13296478178625953;-0.9901746074503818;-0.576624825221374;-41.55;-36.9;-24.9;0.0;0.0;0.0
38.86;2025-05-04 11:23:23;990.9308986328161;44.03753229576772;8.500230582752655;10.000580334472655;-1.7741034301757812;-0.009576806640625;-1.2214640475114504;0.15774579322137408;-0.44685759329770997;-41.25;-34.8;-28.799999999999997;0.0;0.0;0.0
38.99;2025-05-04 11:23:23;991.0783875852186;44.03753229576772;7.2449763926674615;11.159373937988281;-4.582501977539062;-0.2920926025390625;-0.08606738380152673;1.4327688009312978;-1.4887259235267176;-46.949999999999996;-30.15;-29.549999999999997;0.0;0.0;0.0
39.11;2025-05-04 11:23:24;991.0817989363359;44.05934924028051;7.215944734721619;13.72595811767578;-1.2473790649414063;7.4962453979492185;4.638312538183206;-0.49109036639694664;-3.624156306763359;-48.3;-15.45;-19.349999999999998;0.0;0.0;0.0
39.24;2025-05-04 11:23:24;991.2372843290882;44.05934924028051;5.892801612481517;15.646107849121092;5.609614489746093;-0.9959878906249999;1.718949513633588;-2.6315835369160308;-0.3719816340152672;-47.85;2.4;-34.05;0.0;0.0;0.0
39.38;2025-05-04 11:23:24;991.3982295392836;44.07389386995571;4.523373759274704;13.402740893554686;1.158793603515625;-0.20829554443359374;-1.210006160503817;-1.1497856380916032;-0.017053599267175572;-45.6;1.3499999999999999;-43.65;0.0;0.0;0.0
39.52;2025-05-04 11:23:24;991.4014665094867;44.09459199680117;4.495833331454108;10.752359655761719;0.7134720947265625;3.2321722412109373;0.47750077948091607;-0.979516107908397;-1.2640980456793893;-42.449999999999996;5.3999999999999995;-48.15;0.0;0.0;0.0
39.65;2025-05-04 11:23:24;991.4635669158079;44.09459199680117;3.967491697190717;9.363722692871093;9.813832604980469;2.2266075439453124;-0.7018621948396947;-2.7866647052519085;0.4020918952213741;-34.65;10.049999999999999;-58.8;0.0;0.0;0.0
39.78;2025-05-04 11:23:24;991.4656228996505;44.107738104392226;3.9500001303890153;11.295843432617186;8.590395556640624;0.031124621582031248;-7.095363145099237;-4.620726013938931;3.6105667198473284;-25.8;19.05;-57.449999999999996;0.0;0.0;0.0
39.9;2025-05-04 11:23:24;991.6190574431134;44.1348694328248;2.6447174111380036;13.651737866210937;2.0278888061523435;-8.128314636230469;-8.731442824793893;-2.1436907203816795;-1.3187228558320612;-21.0;33.449999999999996;-26.4;0.0;0.0;0.0
40.03;2025-05-04 11:23:24;991.7138304424807;44.1348694328248;1.838555904397846;11.961431494140625;-2.7054478759765623;0.36391865234375;-8.731442824793893;0.6530995594351146;0.4830964917404581;-15.75;-29.099999999999998;12.9;0.0;0.0;0.0
40.15;2025-05-04 11:23:25;991.7163679550415;44.151092289000985;1.816972080974879;9.667786303710937;-3.0238766967773434;-6.023811376953125;-8.731442824793893;1.9225268548854964;0.35066463493129774;-15.45;-54.3;-42.9;0.0;0.0;0.0
40.3;2025-05-04 11:23:25;991.7744475000211;44.151092289000985;1.3229656107301702;7.058106494140625;0.3112462158203125;-2.461239306640625;-8.731442824793893;0.6515007845038169;2.81357741659542;-20.55;-6.3;-71.7;0.0;0.0;0.0
40.43;2025-05-04 11:23:25;991.8743256976097;44.162280465674215;0.473487631067081;8.992621435546875;2.858676782226562;-1.2713210815429687;-8.731442824793893;-1.924125629816794;0.9544686339847329;-23.4;32.4;-21.45;0.0;0.0;0.0
